,userId,movieId,rating,timestamp,index,counts
22563,157,69481,3.5,1330113001,22563,26
22564,157,70286,4.5,1295749347,22564,53
22568,157,71535,3.5,1291665385,22568,37
22571,157,72998,3.5,1291598631,22571,67
22573,157,74458,3.5,1365939711,22573,51
22574,157,74789,3.0,1293016250,22574,20
22576,157,76251,4.0,1291654648,22576,30
22577,157,77561,2.5,1291654739,22577,29
22578,157,79132,4.5,1295749340,22578,111
22580,157,79702,4.5,1295749318,22580,26
22582,157,80463,4.5,1323549222,22582,43
22585,157,81834,3.5,1369334448,22585,33
22592,157,85414,3.5,1320684703,22592,24
22599,157,87232,4.5,1323623618,22599,28
22600,157,88125,3.5,1369334443,22600,34
22602,157,88140,2.0,1344510027,22602,22
22604,157,88744,3.5,1344509886,22604,24
22605,157,89745,3.0,1355865600,22605,46
22610,157,91529,4.0,1344509506,22610,48
22611,157,92259,4.0,1365939614,22611,27
22618,157,95510,2.5,1365941277,22618,20
22619,157,96079,4.0,1365892481,22619,24
22620,157,96610,4.5,1355865507,22620,20
22623,157,97921,4.0,1365887059,22623,22
22625,157,102125,3.5,1369334582,22625,21
22626,157,102445,4.0,1371067235,22626,20
22627,158,319,4.0,1231502686,22627,38
22628,158,327,2.0,1231502691,22628,26
22629,158,481,3.5,1231502746,22629,32
22630,158,1388,2.5,1231502784,22630,27
22631,158,1957,4.0,1231502707,22631,42
22632,158,1967,4.0,1231502676,22632,36
22633,158,2004,3.5,1231502801,22633,21
22639,158,3386,3.5,1231502682,22639,42
22640,158,3984,4.0,1231502808,22640,23
22641,158,30810,4.5,1231502827,22641,29
22642,158,54286,3.5,1231502773,22642,61
22643,158,58559,4.0,1231503014,22643,121
22644,158,60069,1.5,1231502994,22644,76
22646,158,61323,3.5,1231503157,22646,30
22648,159,10,2.5,1183519921,22648,122
22649,159,25,4.5,1183519288,22649,101
22650,159,34,2.0,1183519883,22650,148
22651,159,47,3.5,1183519855,22651,201
22652,159,50,4.5,1183519004,22652,201
22653,159,62,3.5,1183519692,22653,87
22656,159,110,4.0,1183519810,22656,228
22657,159,111,4.0,1183518995,22657,118
22658,159,150,3.5,1183519814,22658,200
22659,159,165,3.5,1183519849,22659,142
22660,159,180,3.0,1183519514,22660,44
22661,159,231,1.5,1183519900,22661,158
22662,159,253,1.5,1183519943,22662,125
22663,159,260,5.0,1183518958,22663,291
22664,159,265,4.0,1183519388,22664,62
22665,159,296,4.5,1183518896,22665,324
22666,159,318,5.0,1183518940,22666,311
22667,159,329,2.5,1183519918,22667,114
22668,159,344,2.0,1183519845,22668,175
22669,159,349,2.0,1183519867,22669,115
22670,159,356,4.0,1183519794,22670,341
22671,159,364,3.5,1183519399,22671,200
22672,159,367,1.5,1183519905,22672,157
22673,159,377,3.0,1183519839,22673,180
22674,159,380,3.0,1183519821,22674,198
22675,159,434,0.5,1183519940,22675,106
22676,159,457,3.0,1183519802,22676,213
22677,159,480,4.0,1183519798,22677,274
22678,159,491,1.5,1183518385,22678,21
22679,159,497,3.5,1183519707,22679,60
22680,159,500,2.0,1183519898,22680,153
22681,159,527,4.5,1183518932,22681,244
22682,159,539,2.0,1183519929,22682,125
22683,159,541,5.0,1183518700,22683,146
22684,159,587,2.5,1183519923,22684,126
22685,159,589,3.5,1183519818,22685,237
22686,159,592,3.0,1183519807,22686,196
22687,159,593,5.0,1183518946,22687,304
22688,159,597,3.0,1183519890,22688,147
22689,159,608,4.0,1183518764,22689,224
22690,159,733,2.5,1183519887,22690,135
22691,159,745,3.5,1183519013,22691,62
22692,159,780,3.5,1183519823,22692,218
22693,159,799,3.0,1183518371,22693,24
22694,159,800,4.5,1183519437,22694,35
22695,159,858,4.0,1183518780,22695,200
22696,159,903,4.0,1183519007,22696,69
22697,159,904,5.0,1183518916,22697,92
22698,159,908,4.0,1183518868,22698,87
22699,159,912,5.0,1183518707,22699,117
22700,159,913,4.0,1183518836,22700,62
22701,159,923,5.0,1183518729,22701,85
22702,159,933,4.5,1183518534,22702,29
22703,159,1080,3.5,1183519667,22703,91
22704,159,1097,3.0,1183519916,22704,160
22705,159,1136,4.5,1183518852,22705,145
22706,159,1148,4.0,1183519019,22706,75
22707,159,1196,4.0,1183518962,22707,234
22708,159,1197,4.5,1183518890,22708,163
22709,159,1198,5.0,1183518903,22709,220
22710,159,1204,5.0,1183518813,22710,51
22711,159,1207,4.0,1183518995,22711,80
22712,159,1208,4.5,1183518676,22712,112
22713,159,1210,4.0,1183519833,22713,217
22714,159,1213,4.0,1183518786,22714,131
22715,159,1217,4.0,1183518912,22715,26
22716,159,1221,4.5,1183518783,22716,135
22717,159,1228,4.0,1183518901,22717,50
22718,159,1233,4.0,1183518704,22718,51
22719,159,1240,4.0,1183519937,22719,158
22720,159,1252,5.0,1183518725,22720,76
22721,159,1254,4.0,1183518995,22721,30
22722,159,1262,4.5,1183518791,22722,49
22723,159,1267,4.0,1183518842,22723,49
22724,159,1270,4.0,1183519863,22724,226
22725,159,1580,3.5,1183519595,22725,190
22726,159,1586,3.0,1183518377,22726,27
22727,159,1721,4.0,1183519927,22727,164
22728,159,1907,3.5,1183519710,22728,42
22729,159,1911,1.0,1183518395,22729,27
22730,159,1952,3.5,1183519612,22730,39
22731,159,1955,3.5,1183519234,22731,31
22732,159,1965,4.0,1183518389,22732,32
22734,159,2000,4.0,1183519353,22734,90
22735,159,2019,4.5,1183518936,22735,54
22736,159,2028,4.5,1183519880,22736,191
22737,159,2302,3.5,1183519734,22737,76
22738,159,2329,4.5,1183518667,22738,107
22740,159,2571,4.0,1183518845,22740,259
22741,159,2688,3.5,1183518403,22741,31
22742,159,2762,3.0,1183519914,22742,193
22743,159,2858,4.5,1183518664,22743,220
22744,159,2959,3.5,1183518768,22744,202
22745,159,3000,3.5,1183518894,22745,38
22746,159,3019,4.0,1183518568,22746,27
22750,159,3089,3.5,1183518696,22750,23
22751,159,3098,4.0,1183518519,22751,35
22752,159,3104,2.5,1183519617,22752,29
22755,159,3698,3.0,1183518491,22755,24
22756,159,3703,4.5,1183519500,22756,29
22757,159,3763,3.0,1183518579,22757,21
22759,159,4226,3.5,1183518849,22759,132
22760,159,4235,3.5,1183518670,22760,30
22761,159,4308,2.0,1183519684,22761,55
22763,159,4848,3.0,1183519713,22763,39
22764,159,4878,4.0,1183518745,22764,93
22765,159,4973,4.5,1183518660,22765,125
22766,159,4993,4.5,1183518820,22766,200
22767,159,5015,3.0,1183519658,22767,27
22768,159,5060,4.0,1183519490,22768,59
22769,159,5299,4.0,1183519731,22769,51
22770,159,5952,4.5,1183518833,22770,188
22771,159,5971,3.5,1183518857,22771,26
22772,159,6016,3.5,1183518733,22772,69
22773,159,6350,4.0,1183518710,22773,22
22774,159,6711,2.5,1183519466,22774,85
22776,159,6807,3.5,1183519665,22776,37
22777,159,6874,4.0,1183519198,22777,111
22778,159,6942,4.0,1183519470,22778,55
22779,159,7143,3.0,1183519269,22779,45
22780,159,7153,4.5,1183518832,22780,176
22781,159,7445,4.5,1183519537,22781,23
22783,159,8873,3.5,1183519681,22783,26
22789,159,30810,1.0,1183519374,22789,29
22791,159,36529,3.0,1183519455,22791,31
22792,159,46578,4.0,1183519416,22792,76
22793,159,48394,3.5,1183518878,22793,52
22794,159,48516,3.5,1183518740,22794,84
22795,159,51255,3.5,1183518799,22795,42
22796,160,34,2.0,974256306,22796,148
22797,160,36,4.0,974256106,22797,104
22798,160,111,4.0,974255599,22798,118
22799,160,280,5.0,974258204,22799,22
22800,160,318,5.0,974256031,22800,311
22801,160,339,4.0,974256766,22801,101
22802,160,350,4.0,974258113,22802,70
22803,160,356,5.0,974256558,22803,341
22804,160,454,4.0,974258259,22804,110
22805,160,457,5.0,974258079,22805,213
22807,160,527,3.0,974255503,22807,244
22808,160,539,5.0,974256628,22808,125
22809,160,586,3.0,974257089,22809,129
22810,160,587,5.0,974256809,22810,126
22811,160,593,3.0,974256051,22811,304
22812,160,597,5.0,974256628,22812,147
22813,160,832,5.0,974258127,22813,76
22814,160,858,3.0,974258948,22814,200
22815,160,1079,3.0,974257297,22815,89
22816,160,1088,4.0,974258881,22816,53
22817,160,1092,4.0,974258307,22817,56
22818,160,1124,5.0,974259358,22818,28
22819,160,1135,4.0,974257516,22819,23
22820,160,1193,5.0,974255556,22820,144
22821,160,1213,3.0,974256205,22821,131
22822,160,1230,5.0,974258923,22822,80
22823,160,1244,4.0,974258923,22823,54
22824,160,1265,4.0,974258618,22824,165
22825,160,1270,3.0,974257259,22825,226
22826,160,1302,4.0,974257680,22826,67
22827,160,1307,5.0,974257378,22827,87
22828,160,1358,5.0,974258079,22828,66
22829,160,1380,4.0,974258923,22829,90
22830,160,1393,5.0,974258587,22830,106
22832,160,1409,3.0,974256830,22832,33
22833,160,1485,3.0,974256784,22833,71
22834,160,1500,4.0,974256766,22834,64
22835,160,1569,3.0,974256864,22835,52
22836,160,1617,3.0,974258079,22836,125
22837,160,1674,5.0,974257782,22837,56
22838,160,1678,4.0,974256180,22838,21
22839,160,1704,5.0,974256122,22839,157
22840,160,1721,4.0,974258635,22840,164
22842,160,1784,4.0,974256588,22842,99
22843,160,1923,4.0,974257038,22843,123
22844,160,1955,5.0,974258996,22844,31
22845,160,1956,4.0,974257697,22845,31
22846,160,1958,5.0,974257391,22846,34
22847,160,1961,5.0,974257680,22847,119
22848,160,1962,4.0,974257730,22848,40
22849,160,1968,4.0,974257362,22849,117
22850,160,2002,4.0,974256809,22850,39
22851,160,2245,4.0,974257871,22851,25
22853,160,2313,4.0,974257808,22853,28
22854,160,2352,4.0,974257712,22854,36
22855,160,2369,4.0,974257516,22855,35
22856,160,2375,3.0,974257547,22856,22
22857,160,2424,4.0,974257038,22857,60
22858,160,2431,4.0,974256864,22858,28
22859,160,2469,2.0,974258881,22859,22
22862,160,2716,2.0,974257362,22862,147
22864,160,2739,5.0,974257730,22864,31
22865,160,2762,5.0,974258079,22865,193
22866,160,2791,3.0,974255599,22866,106
22867,160,2858,3.0,974255556,22867,220
22869,160,2881,5.0,974258307,22869,43
22870,160,2918,4.0,974257297,22870,133
22871,160,2942,4.0,974258004,22871,30
22872,160,2987,2.0,974255556,22872,108
22874,160,3100,4.0,974256221,22874,28
22876,160,3157,2.0,974257056,22876,27
22877,160,3178,4.0,974256628,22877,22
22881,160,3252,5.0,974256394,22881,30
22882,160,3362,5.0,974258996,22882,29
22883,160,3363,4.0,974258974,22883,38
22884,160,3421,3.0,974259106,22884,59
22886,160,3448,3.0,974257297,22886,53
22887,160,3450,3.0,974256661,22887,31
22893,160,3791,4.0,974258004,22893,24
22894,160,3809,5.0,974256977,22894,29
22895,160,3844,5.0,974257950,22895,20
22896,161,2,4.0,837629692,22896,107
22897,161,10,4.0,837629446,22897,122
22898,161,11,4.0,837629659,22898,82
22899,161,17,5.0,837629711,22899,86
22900,161,21,3.0,837629516,22900,95
22901,161,25,3.0,837629819,22901,101
22902,161,31,3.0,837629820,22902,42
22903,161,32,3.0,837629562,22903,196
22904,161,36,4.0,837629925,22904,104
22905,161,39,3.0,837629544,22905,120
22906,161,44,3.0,837629757,22906,38
22907,161,47,4.0,837629464,22907,201
22908,161,48,3.0,837629866,22908,61
22909,161,62,4.0,837629820,22909,87
22910,161,95,4.0,837629733,22910,93
22911,161,141,5.0,837629733,22911,93
22912,161,145,3.0,837630800,22912,43
22913,161,150,4.0,837629353,22913,200
22914,161,153,3.0,837629381,22914,129
22915,161,158,4.0,837629757,22915,58
22916,161,160,3.0,837629544,22916,63
22917,161,161,5.0,837629427,22917,80
22918,161,163,4.0,837630040,22918,63
22919,161,165,3.0,837629381,22919,142
22920,161,172,4.0,837629757,22920,48
22921,161,173,3.0,837629586,22921,70
22923,161,185,4.0,837629446,22923,102
22924,161,204,3.0,837629733,22924,31
22925,161,224,3.0,837629820,22925,35
22926,161,225,4.0,837629488,22926,52
22928,161,231,3.0,837629407,22928,158
22929,161,236,3.0,837629615,22929,60
22930,161,237,3.0,837629940,22930,34
22931,161,252,4.0,837629692,22931,41
22932,161,256,3.0,837629757,22932,42
22933,161,261,3.0,837629733,22933,51
22934,161,266,4.0,837629562,22934,73
22935,161,277,3.0,837629896,22935,35
22936,161,292,4.0,837629427,22936,110
22937,161,293,3.0,837629711,22937,132
22938,161,296,3.0,837629353,22938,324
22939,161,300,4.0,837629464,22939,90
22940,161,315,3.0,837629586,22940,44
22941,161,316,3.0,837629406,22941,145
22942,161,317,3.0,837629516,22942,70
22943,161,318,5.0,837629406,22943,311
22944,161,329,3.0,837629406,22944,114
22945,161,337,3.0,837629692,22945,88
22946,161,339,3.0,837629446,22946,101
22947,161,344,4.0,837629381,22947,175
22948,161,349,3.0,837629381,22948,115
22949,161,350,5.0,837629659,22949,70
22950,161,356,4.0,837629488,22950,341
22951,161,357,5.0,837629692,22951,122
22952,161,364,3.0,837629516,22952,200
22953,161,367,3.0,837629516,22953,157
22954,161,368,5.0,837630040,22954,71
22955,161,370,3.0,837630800,22955,67
22956,161,377,5.0,837629562,22956,180
22957,161,380,4.0,837629354,22957,198
22958,161,410,5.0,837629464,22958,73
22959,161,420,3.0,837629544,22959,57
22960,161,434,3.0,837629427,22960,106
22961,161,440,4.0,837629586,22961,90
22962,161,442,3.0,837629711,22962,95
22963,161,454,4.0,837629488,22963,110
22964,161,457,5.0,837629427,22964,213
22965,161,474,4.0,837629866,22965,80
22966,161,480,4.0,837629488,22966,274
22967,161,485,3.0,837630094,22967,53
22968,161,500,4.0,837629586,22968,153
22969,161,508,4.0,837629925,22969,86
22970,161,509,4.0,837629733,22970,78
22971,161,515,3.0,837629973,22971,46
22972,161,539,3.0,837629615,22972,125
22973,161,553,4.0,837629615,22973,57
22974,161,585,3.0,837629925,22974,41
22975,161,586,3.0,837629659,22975,129
22976,161,587,4.0,837629615,22976,126
22977,161,588,3.0,837629381,22977,215
22978,161,589,5.0,837629544,22978,237
22979,161,590,3.0,837629353,22979,202
22980,161,592,3.0,837629353,22980,196
22981,161,593,5.0,837629427,22981,304
22982,161,595,3.0,837629407,22982,176
22983,161,597,3.0,837629659,22983,147
22984,161,608,3.0,837630040,22984,224
22985,161,648,3.0,837630094,22985,168
22986,162,3,2.0,852791965,22986,59
22987,162,5,4.0,852791965,22987,56
22988,162,6,3.0,852791965,22988,104
22989,162,7,3.0,852791965,22989,53
22990,162,17,4.0,852792058,22990,86
22991,162,36,3.0,852791965,22991,104
22992,162,52,5.0,852791994,22992,51
22993,162,62,5.0,852792058,22993,87
22995,162,100,3.0,852792221,22995,21
22997,162,140,4.0,852792019,22997,23
22998,162,141,5.0,852792058,22998,93
22999,162,376,4.0,852791965,22999,47
23000,162,494,3.0,852792107,23000,61
23002,162,608,5.0,852791965,23002,224
23003,162,637,3.0,852792019,23003,29
23004,162,648,3.0,852792058,23004,168
23006,162,707,3.0,852792246,23006,27
23007,162,708,3.0,852791994,23007,61
23008,162,719,3.0,852792246,23008,34
23009,162,736,2.0,852792058,23009,150
23010,162,780,3.0,852792058,23010,218
23011,162,788,3.0,852791994,23011,68
23012,162,805,3.0,852792221,23012,49
23013,162,852,3.0,852792272,23013,52
23015,162,1393,5.0,852792372,23015,106
23016,163,1,3.0,1390767736,23016,247
23017,163,19,0.5,1390776289,23017,92
23018,163,110,4.0,1390766930,23018,228
23019,163,150,4.5,1390766905,23019,200
23020,163,153,0.5,1390767109,23020,129
23021,163,260,4.0,1390766833,23021,291
23022,163,296,3.0,1390766954,23022,324
23023,163,318,5.0,1294084408,23023,311
23024,163,344,1.5,1390767810,23024,175
23025,163,356,5.0,1294158771,23025,341
23026,163,367,2.0,1390767129,23026,157
23027,163,457,4.0,1390766921,23027,213
23028,163,480,3.5,1390766825,23028,274
23029,163,527,5.0,1294084403,23029,244
23030,163,586,3.5,1390776274,23030,129
23031,163,588,2.5,1390767042,23031,215
23032,163,589,2.0,1390766869,23032,237
23033,163,592,2.5,1390766860,23033,196
23034,163,593,4.5,1390766814,23034,304
23035,163,648,3.0,1390776270,23035,168
23036,163,743,0.5,1294063848,23036,22
23037,163,780,3.0,1390766855,23037,218
23038,163,858,5.0,1294084360,23038,200
23039,163,1092,3.5,1294063744,23039,56
23040,163,1196,4.0,1390767035,23040,234
23041,163,1210,4.0,1390766848,23041,217
23042,163,1221,5.0,1294084374,23042,135
23043,163,1370,1.5,1390776630,23043,66
23044,163,1704,4.5,1294158881,23044,157
23045,163,1721,3.5,1390767124,23045,164
23047,163,1835,3.5,1294063913,23047,23
23048,163,1882,1.5,1294063829,23048,28
23049,163,1994,3.5,1390767684,23049,38
23050,163,2028,4.0,1390767157,23050,191
23051,163,2278,4.0,1294063761,23051,40
23052,163,2324,3.0,1294158283,23052,99
23055,163,2541,4.0,1294063793,23055,51
23056,163,2571,2.0,1390766977,23056,259
23057,163,2858,4.5,1294158301,23057,220
23058,163,2997,4.5,1390767211,23058,126
23060,163,3578,3.5,1390767582,23060,161
23062,163,3717,3.5,1390776583,23062,56
23063,163,3793,3.5,1390776260,23063,127
23064,163,4718,2.5,1390776566,23064,39
23065,163,4963,4.0,1390767742,23065,130
23066,163,4993,3.5,1390767117,23066,200
23067,163,5349,2.5,1390776249,23067,134
23069,163,6565,4.5,1294159057,23069,25
23070,163,7153,3.0,1294158525,23070,176
23071,163,8636,2.5,1390776545,23071,84
23072,163,33493,3.5,1390776540,23072,62
23073,163,55247,3.5,1390767791,23073,31
23074,163,56174,1.5,1294158761,23074,42
23075,163,60069,4.0,1294158603,23075,76
23081,163,78499,2.5,1294158583,23081,42
23082,163,79132,2.5,1294064035,23082,111
23085,163,88744,4.5,1321732673,23085,24
23089,163,97938,4.0,1390775823,23089,22
23090,163,98809,3.5,1390767498,23090,25
23095,163,106489,4.0,1390767502,23095,22
23096,163,106782,4.5,1390767414,23096,29
23097,164,1,3.5,1179531301,23097,247
23098,164,10,4.0,1182287578,23098,122
23099,164,104,4.0,1180653733,23099,94
23100,164,110,3.0,1182619735,23100,228
23101,164,111,4.5,1182619786,23101,118
23102,164,223,4.5,1182287392,23102,109
23103,164,231,2.0,1179531233,23103,158
23104,164,260,3.0,1179531305,23104,291
23105,164,293,4.0,1178928230,23105,132
23106,164,296,4.5,1182619724,23106,324
23107,164,317,1.0,1178927026,23107,70
23108,164,318,4.5,1182619722,23108,311
23109,164,364,4.0,1179530417,23109,200
23110,164,441,4.0,1182287459,23110,37
23111,164,480,3.0,1182620144,23111,274
23112,164,608,4.5,1182619843,23112,224
23114,164,788,2.5,1178926928,23114,68
23115,164,904,3.5,1179031670,23115,92
23116,164,908,4.5,1178927749,23116,87
23117,164,913,4.0,1179891195,23117,62
23118,164,922,4.0,1179030022,23118,39
23119,164,954,5.0,1182619887,23119,31
23120,164,1073,4.0,1182387701,23120,148
23121,164,1089,5.0,1178927475,23121,132
23122,164,1136,3.5,1179533887,23122,145
23123,164,1203,5.0,1178927651,23123,74
23124,164,1206,5.0,1178926943,23124,121
23125,164,1207,4.0,1179031702,23125,80
23126,164,1208,4.0,1182287518,23126,112
23127,164,1210,2.5,1182619757,23127,217
23128,164,1240,2.5,1182620184,23128,158
23129,164,1265,4.0,1179531237,23129,165
23130,164,1285,4.0,1178927539,23130,61
23131,164,1517,4.0,1179531366,23131,107
23132,164,1580,3.5,1179530356,23132,190
23133,164,1688,3.0,1178926883,23133,22
23134,164,1704,4.0,1182287580,23134,157
23135,164,1722,3.5,1178926971,23135,49
23136,164,1732,3.5,1182619909,23136,120
23137,164,1907,3.0,1178926953,23137,42
23138,164,1923,3.5,1179530384,23138,123
23139,164,1968,4.0,1179031968,23139,117
23140,164,2109,4.0,1178927123,23140,51
23141,164,2321,4.0,1178927517,23141,64
23142,164,2683,4.0,1179531258,23142,112
23143,164,2791,4.0,1179890279,23143,106
23144,164,2858,4.0,1180653109,23144,220
23145,164,2947,4.0,1178927090,23145,53
23146,164,3114,3.5,1178926925,23146,125
23147,164,3253,3.5,1179890296,23147,74
23148,164,3751,3.5,1179890318,23148,99
23149,164,4022,4.0,1179530376,23149,96
23150,164,4027,4.0,1179031032,23150,96
23151,164,4306,4.0,1178928048,23151,174
23152,164,4447,3.0,1178926889,23152,47
23153,164,4641,4.5,1178927454,23153,36
23154,164,4878,5.0,1179890521,23154,93
23155,164,4973,4.0,1182619921,23155,125
23156,164,4993,3.0,1179531357,23156,200
23157,164,5349,3.5,1182619938,23157,134
23158,164,5418,4.0,1178927008,23158,100
23159,164,5810,3.5,1178926870,23159,24
23160,164,5952,2.5,1179531309,23160,188
23161,164,6218,4.0,1179031139,23161,41
23163,164,6373,3.5,1179891094,23163,50
23164,164,6377,3.5,1179530369,23164,122
23165,164,6502,3.5,1182619905,23165,52
23166,164,7153,3.0,1178927037,23166,176
23167,164,8360,2.5,1182620196,23167,81
23168,164,8464,4.0,1182287570,23168,45
23170,164,8636,3.0,1182619936,23170,84
23171,164,8665,3.5,1179531245,23171,74
23172,164,8784,5.0,1178927228,23172,58
23173,164,8961,3.5,1178927070,23173,126
23175,164,33166,4.0,1182387710,23175,48
23176,164,34048,3.5,1182287590,23176,40
23179,165,1,2.5,1111482682,23179,247
23180,165,2,3.0,1111981462,23180,107
23181,165,3,2.5,1111981538,23181,59
23182,165,10,2.5,1111482847,23182,122
23183,165,19,1.0,1111482570,23183,92
23184,165,21,2.5,1111479425,23184,95
23185,165,22,3.5,1111479044,23185,38
23186,165,31,3.5,1111981801,23186,42
23187,165,44,4.0,1111482102,23187,38
23188,165,47,3.5,1111479971,23188,201
23189,165,50,2.0,1111482816,23189,201
23190,165,62,3.5,1111981437,23190,87
23191,165,70,5.0,1111480089,23191,48
23193,165,104,4.0,1111482096,23193,94
23194,165,110,4.5,1111912930,23194,228
23195,165,111,4.0,1111981448,23195,118
23196,165,112,2.0,1111981621,23196,49
23197,165,145,3.5,1111981751,23197,43
23198,165,158,2.0,1111479041,23198,58
23199,165,163,4.0,1111981715,23199,63
23200,165,165,5.0,1111612298,23200,142
23201,165,173,1.5,1111981610,23201,70
23203,165,185,2.5,1111482873,23203,102
23204,165,196,2.0,1111981642,23204,55
23205,165,198,3.0,1111479127,23205,43
23206,165,216,3.5,1111981940,23206,42
23207,165,225,2.0,1111981559,23207,52
23208,165,231,4.0,1111482094,23208,158
23209,165,246,3.0,1111980924,23209,61
23210,165,276,2.0,1111982099,23210,22
23211,165,280,3.5,1111982190,23211,22
23212,165,292,3.0,1111482854,23212,110
23213,165,293,5.0,1111479305,23213,132
23214,165,296,3.5,1111480525,23214,324
23215,165,317,2.5,1111981484,23215,70
23216,165,318,4.0,1111479639,23216,311
23219,165,339,2.5,1111482645,23219,101
23220,165,344,4.0,1111482800,23220,175
23221,165,350,3.0,1111482557,23221,70
23222,165,356,3.5,1111480611,23222,341
23223,165,364,3.5,1111482824,23223,200
23224,165,367,3.5,1111482856,23224,157
23225,165,370,3.0,1111981697,23225,67
23226,165,377,3.0,1111480633,23226,180
23227,165,380,4.0,1111480618,23227,198
23229,165,413,3.0,1111982342,23229,26
23231,165,428,3.0,1111480423,23231,23
23232,165,432,2.0,1111981613,23232,63
23233,165,434,2.0,1111482554,23233,106
23234,165,442,2.5,1111981478,23234,95
23235,165,457,3.0,1111479900,23235,213
23236,165,466,4.0,1111482079,23236,59
23238,165,480,3.0,1111480613,23238,274
23239,165,485,3.5,1111482300,23239,53
23240,165,500,3.0,1111482850,23240,153
23242,165,508,4.5,1111479855,23242,86
23244,165,520,5.0,1111479064,23244,65
23245,165,524,3.0,1111982109,23245,36
23246,165,527,4.0,1120068294,23246,244
23247,165,529,3.5,1111482724,23247,45
23248,165,538,3.5,1111982281,23248,25
23249,165,539,2.0,1111981315,23249,125
23250,165,543,4.5,1111612357,23250,52
23252,165,586,4.5,1111482718,23252,129
23253,165,587,3.0,1111482864,23253,126
23254,165,588,4.0,1111480626,23254,215
23255,165,589,4.5,1113267986,23255,237
23256,165,592,4.0,1111480537,23256,196
23257,165,593,3.0,1111480609,23257,304
23258,165,595,3.0,1111482813,23258,176
23259,165,596,3.0,1111612353,23259,66
23260,165,608,3.0,1111480631,23260,224
23261,165,648,3.5,1111482809,23261,168
23262,165,653,1.0,1111482551,23262,62
23263,165,671,3.5,1111482370,23263,33
23264,165,673,1.5,1111981824,23264,50
23265,165,733,3.0,1111482833,23265,135
23266,165,736,2.5,1111482822,23266,150
23267,165,741,1.0,1112679125,23267,27
23268,165,780,4.0,1111480621,23268,218
23269,165,784,2.0,1111981662,23269,59
23270,165,802,2.5,1111482731,23270,72
23271,165,805,4.5,1111981721,23271,49
23273,165,832,2.5,1111981626,23273,76
23275,165,866,3.0,1111982104,23275,27
23276,165,919,3.5,1111482179,23276,117
23277,165,968,5.0,1111480014,23277,27
23278,165,1022,3.0,1111981968,23278,55
23279,165,1027,3.0,1111482392,23279,44
23280,165,1032,3.0,1111982266,23280,49
23281,165,1036,2.5,1111479916,23281,151
23282,165,1047,3.0,1111981835,23282,30
23283,165,1059,4.0,1111612225,23283,58
23284,165,1061,2.5,1111610189,23284,33
23285,165,1073,5.0,1111482359,23285,148
23286,165,1092,2.5,1111981773,23286,56
23287,165,1097,4.0,1111482860,23287,160
23288,165,1198,4.0,1111482627,23288,220
23289,165,1200,3.5,1111981454,23289,125
23290,165,1208,3.0,1111981544,23290,112
23291,165,1215,3.5,1111482290,23291,52
23292,165,1222,2.0,1111981603,23292,104
23293,165,1240,3.0,1111609894,23293,158
23294,165,1257,1.5,1111479962,23294,24
23295,165,1258,1.0,1111981565,23295,101
23296,165,1259,3.5,1111479987,23296,112
23297,165,1265,4.0,1111482033,23297,165
23298,165,1270,3.5,1111481917,23298,226
23299,165,1291,3.0,1111480417,23299,147
23300,165,1307,2.5,1111482635,23300,87
23301,165,1320,3.5,1111479101,23301,55
23302,165,1333,2.5,1111981816,23302,51
23303,165,1347,4.5,1111982292,23303,32
23304,165,1370,2.5,1111480080,23304,66
23305,165,1377,4.0,1111482012,23305,64
23306,165,1380,2.0,1111479020,23306,90
23307,165,1391,3.0,1111481945,23307,80
23308,165,1393,5.0,1111612302,23308,106
23309,165,1405,4.0,1111981890,23309,46
23312,165,1485,4.0,1111981711,23312,71
23314,165,1500,4.0,1111482493,23314,64
23315,165,1517,2.5,1111481904,23315,107
23316,165,1527,4.0,1112176015,23316,118
23318,165,1544,3.0,1111482601,23318,67
23319,165,1552,2.5,1111482228,23319,59
23320,165,1562,0.5,1111982007,23320,47
23321,165,1573,3.5,1111482648,23321,83
23322,165,1580,2.5,1111609797,23322,190
23323,165,1597,2.5,1111482168,23323,44
23325,165,1625,3.0,1111479081,23325,76
23327,165,1639,4.0,1111482544,23327,65
23328,165,1645,2.5,1111482162,23328,60
23331,165,1682,3.0,1111482297,23331,137
23332,165,1704,4.0,1111479936,23332,157
23333,165,1721,3.0,1111482007,23333,164
23334,165,1729,2.0,1111981828,23334,57
23336,165,1747,1.0,1111482560,23336,59
23338,165,1777,3.5,1111482502,23338,70
23339,165,1784,3.0,1111481912,23339,99
23340,165,1805,2.0,1111982193,23340,39
23343,165,1876,3.0,1111482039,23343,48
23344,165,1882,1.0,1111982294,23344,28
23346,165,1917,5.0,1111481969,23346,113
23347,165,1921,3.5,1111982185,23347,40
23348,165,1923,3.5,1111482007,23348,123
23351,165,1997,2.5,1111481937,23351,64
23352,165,2003,3.5,1111981798,23352,47
23353,165,2005,3.5,1111479677,23353,51
23354,165,2012,2.5,1111481863,23354,94
23355,165,2018,3.0,1111982351,23355,34
23357,165,2028,4.0,1111481983,23357,191
23358,165,2054,3.0,1111479052,23358,76
23359,165,2078,3.0,1111982010,23359,46
23360,165,2081,2.0,1111479088,23360,78
23361,165,2087,3.0,1111982307,23361,38
23362,165,2115,3.0,1111482251,23362,98
23363,165,2134,3.0,1111612190,23363,36
23364,165,2174,3.5,1111479770,23364,104
