userId,movieId,rating,name
22,320,3,Monty Python's Life of Brian (1979)
22,325,4,Reservoir Dogs (1992)
22,333,2,E.T. the Extra-Terrestrial (1982)
22,334,2,Top Gun (1986)
22,344,2,Wallace & Gromit: The Wrong Trousers (1993)
22,355,4,Star Wars: Episode V - The Empire Strikes Back (1980)
22,357,5,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)
22,359,5,Aliens (1986)
22,360,2,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)"
22,365,3,Apocalypse Now (1979)
22,366,5,Star Wars: Episode VI - Return of the Jedi (1983)
22,369,3,Alien (1979)
22,370,4,Army of Darkness (1993)
22,386,4,"Terminator, The (1984)"
22,406,3,"Deer Hunter, The (1978)"
22,411,4,Back to the Future (1985)
22,425,5,Indiana Jones and the Last Crusade (1989)
22,435,3,Alien³ (a.k.a. Alien 3) (1992)
22,438,4,Dracula (Bram Stoker's Dracula) (1992)
22,445,4,Star Trek: First Contact (1996)
22,450,2,Star Trek: The Motion Picture (1979)
22,451,4,Star Trek VI: The Undiscovered Country (1991)
22,453,3,Star Trek II: The Wrath of Khan (1982)
22,454,4,Star Trek III: The Search for Spock (1984)
22,455,4,Star Trek IV: The Voyage Home (1986)
22,456,4,Batman Returns (1992)
22,459,4,Jaws (1975)
22,461,3,Mars Attacks! (1996)
22,485,4,"Fifth Element, The (1997)"
22,486,3,"Lost World: Jurassic Park, The (1997)"
22,493,4,Men in Black (a.k.a. MIB) (1997)
22,499,2,Air Force One (1997)
22,504,2,"Game, The (1997)"
22,506,2,"Full Monty, The (1997)"
22,508,2,The Devil's Advocate (1997)
22,516,2,"Truman Show, The (1998)"
22,520,2,Amistad (1997)
22,525,3,Titanic (1997)
22,526,3,Tomorrow Never Dies (1997)
22,539,2,Deep Impact (1998)
22,542,4,Fear and Loathing in Las Vegas (1998)
22,547,3,"X-Files: Fight the Future, The (1998)"
22,550,2,Armageddon (1998)
22,553,2,There's Something About Mary (1998)
22,574,3,"Exorcist, The (1973)"
22,581,2,"Mask of Zorro, The (1998)"
22,583,3,Back to the Future Part II (1989)
22,590,3,"Godfather: Part III, The (1990)"
22,600,2,"Little Mermaid, The (1989)"
22,612,3,Indiana Jones and the Temple of Doom (1984)
22,630,4,Beetlejuice (1988)
22,635,3,Cube (1997)
22,643,4,"Thing, The (1982)"
22,645,4,Edward Scissorhands (1990)
22,658,2,Meet Joe Black (1998)
22,685,2,Patch Adams (1998)
22,697,1,Office Space (1999)
22,702,4,"Lock, Stock & Two Smoking Barrels (1998)"
22,705,4,"Matrix, The (1999)"
22,712,2,Entrapment (1999)
22,713,2,Dick Tracy (1990)
22,714,2,"Mummy, The (1999)"
22,720,2,"Rocky Horror Picture Show, The (1975)"
22,722,2,Austin Powers: The Spy Who Shagged Me (1999)
22,730,2,"South Park: Bigger, Longer and Uncut (1999)"
22,731,2,Wild Wild West (1999)
22,735,2,"Blair Witch Project, The (1999)"
22,736,4,Eyes Wide Shut (1999)
22,738,3,Ghostbusters (a.k.a. Ghost Busters) (1984)
22,739,3,Ghostbusters II (1989)
22,743,2,Mystery Men (1999)
22,750,4,"Sixth Sense, The (1999)"
22,751,1,"Thomas Crown Affair, The (1999)"
22,766,4,American Beauty (1999)
22,769,2,Double Jeopardy (1999)
22,782,1,Home Alone 2: Lost in New York (1992)
22,783,4,Fight Club (1999)
22,788,2,RoboCop (1987)
22,789,4,Who Framed Roger Rabbit? (1988)
22,797,4,Spaceballs (1987)
22,801,2,Dogma (1999)
22,804,5,Sleepy Hollow (1999)
22,805,3,"World Is Not Enough, The (1999)"
22,818,2,"Green Mile, The (1999)"
22,827,2,"Talented Mr. Ripley, The (1999)"
22,837,1,Wayne's World (1992)
22,847,2,"Beach, The (2000)"
22,849,3,Pitch Black (2000)
22,854,2,Mission to Mars (2000)
22,861,1,Erin Brockovich (2000)
22,881,4,Predator (1987)
22,883,4,American Psycho (2000)
22,889,3,Gladiator (2000)
22,892,2,Mission: Impossible II (2000)
22,908,2,Chicken Run (2000)
22,915,4,X-Men (2000)
22,917,2,What About Bob? (1991)
22,919,2,Hollow Man (2000)
22,922,4,"Naked Gun: From the Files of Police Squad!, The (1988)"
22,934,2,Charlie's Angels (2000)
22,938,3,Unbreakable (2000)
22,939,2,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)"
22,940,2,Vertical Limit (2000)
22,944,4,Snatch (2000)
22,946,2,"Dude, Where's My Car? (2000)"
22,953,2,"O Brother, Where Art Thou? (2000)"
22,958,4,"Evil Dead, The (1981)"
22,963,5,Memento (2000)
22,965,2,Blow (2001)
22,967,3,Scarface (1983)
22,970,4,Shrek (2001)
22,979,3,A.I. Artificial Intelligence (2001)
22,987,2,Planet of the Apes (2001)
22,988,4,Rush Hour 2 (2001)
22,990,2,"Others, The (2001)"
22,992,3,Training Day (2001)
22,1000,4,"Monsters, Inc. (2001)"
22,1002,3,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001)
22,1004,2,Ocean's Eleven (2001)
22,1006,4,Vanilla Sky (2001)
22,1008,5,"Lord of the Rings: The Fellowship of the Ring, The (2001)"
22,1010,2,Black Hawk Down (2001)
22,1017,3,Resident Evil (2002)
22,1020,2,Panic Room (2002)
22,1022,5,Spider-Man (2002)
22,1028,4,Minority Report (2002)
22,1029,3,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002)
22,1030,2,Road to Perdition (2002)
22,1036,4,Red Dragon (2002)
22,1039,4,"Ring, The (2002)"
22,1042,3,Harry Potter and the Chamber of Secrets (2002)
22,1043,3,Die Another Day (2002)
22,1045,4,Equilibrium (2002)
22,1047,4,"Lord of the Rings: The Two Towers, The (2002)"
22,1051,3,Catch Me If You Can (2002)
22,1062,4,X2: X-Men United (2003)
22,1064,2,"Matrix Reloaded, The (2003)"
22,1065,2,Bruce Almighty (2003)
22,1070,3,28 Days Later (2002)
22,1073,4,Pirates of the Caribbean: The Curse of the Black Pearl (2003)
22,1074,2,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)"
22,1078,2,Underworld (2003)
22,1084,4,Kill Bill: Vol. 1 (2003)
22,1085,2,"Matrix Revolutions, The (2003)"
22,1094,4,"Last Samurai, The (2003)"
22,1095,4,Big Fish (2003)
22,1096,4,"Lord of the Rings: The Return of the King, The (2003)"
22,1100,3,Dawn of the Dead (2004)
22,1102,3,Hellboy (2004)
22,1103,4,Kill Bill: Vol. 2 (2004)
22,1108,3,Shrek 2 (2004)
22,1110,3,Harry Potter and the Prisoner of Azkaban (2004)
22,1118,4,Spider-Man 2 (2004)
22,1124,3,Collateral (2004)
22,1130,4,Saw (2004)
22,1132,3,"Incredibles, The (2004)"
22,1140,4,Charlie and the Chocolate Factory (2005)
22,1147,4,Constantine (2005)
22,1148,4,Sin City (2005)
22,1151,2,Star Wars: Episode III - Revenge of the Sith (2005)
22,1154,3,Batman Begins (2005)
22,1161,5,Corpse Bride (2005)
23,0,3,Toy Story (1995)
23,4,3,Heat (1995)
23,8,3,"American President, The (1995)"
23,10,4,Casino (1995)
23,13,2,Ace Ventura: When Nature Calls (1995)
23,17,3,Powder (1995)
23,21,4,Twelve Monkeys (a.k.a. 12 Monkeys) (1995)
23,22,3,Babe (1995)
23,28,4,Seven (a.k.a. Se7en) (1995)
23,30,4,"Usual Suspects, The (1995)"
23,32,3,"Postman, The (Postino, Il) (1994)"
23,34,4,Mr. Holland's Opus (1995)
23,43,3,Happy Gilmore (1996)
23,46,3,Braveheart (1995)
23,47,5,Taxi Driver (1976)
23,56,3,Apollo 13 (1995)
23,58,3,Batman Forever (1995)
23,68,2,Johnny Mnemonic (1995)
23,72,3,"Net, The (1995)"
23,85,4,Don Juan DeMarco (1995)
23,90,4,Ed Wood (1994)
23,91,4,French Kiss (1995)
23,93,4,Hoop Dreams (1994)
23,94,4,Heavenly Creatures (1994)
23,96,4,I.Q. (1994)
23,97,3,Interview with the Vampire: The Vampire Chronicles (1994)
23,99,4,Star Wars: Episode IV - A New Hope (1977)
23,101,4,"Little Princess, A (1995)"
23,102,3,Like Water for Chocolate (Como agua para chocolate) (1992)
23,111,2,Outbreak (1995)
23,112,4,Léon: The Professional (a.k.a. The Professional) (Léon) (1994)
23,113,4,Pulp Fiction (1994)
23,114,4,Quiz Show (1994)
23,116,3,Three Colors: Red (Trois couleurs: Rouge) (1994)
23,117,2,Three Colors: Blue (Trois couleurs: Bleu) (1993)
23,120,3,Stargate (1994)
23,122,5,"Shawshank Redemption, The (1994)"
23,123,4,Shallow Grave (1994)
23,127,4,What's Eating Gilbert Grape (1993)
23,130,2,Ace Ventura: Pet Detective (1994)
23,131,4,"Adventures of Priscilla, Queen of the Desert, The (1994)"
23,137,4,Forrest Gump (1994)
23,151,4,True Lies (1994)
23,158,3,Carlito's Way (1993)
23,164,3,Demolition Man (1993)
23,167,3,"Fugitive, The (1993)"
23,170,3,"Hudsucker Proxy, The (1994)"
23,173,3,Jurassic Park (1993)
23,175,3,Last Action Hero (1993)
23,177,4,Manhattan Murder Mystery (1993)
23,180,4,Much Ado About Nothing (1993)
23,182,4,Philadelphia (1993)
23,183,4,"Piano, The (1993)"
23,188,3,Schindler's List (1993)
23,192,4,Short Cuts (1993)
23,194,2,Sleepless in Seattle (1993)
23,195,3,Blade Runner (1982)
23,203,3,Home Alone (1990)
23,205,4,Aladdin (1992)
23,206,3,Terminator 2: Judgment Day (1991)
23,207,2,Dances with Wolves (1990)
23,208,3,Batman (1989)
23,209,4,"Silence of the Lambs, The (1991)"
23,211,4,Beauty and the Beast (1991)
23,213,3,Pretty Woman (1990)
23,214,4,Fargo (1996)
23,220,4,Mission: Impossible (1996)
23,221,2,Dragonheart (1996)
23,235,4,Wallace & Gromit: A Close Shave (1995)
23,237,4,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)
23,239,4,Trainspotting (1996)
23,240,3,Independence Day (a.k.a. ID4) (1996)
23,245,2,"Nutty Professor, The (1996)"
23,248,3,Phenomenon (1996)
23,249,3,"Time to Kill, A (1996)"
23,255,5,"Godfather, The (1972)"
23,258,4,"Philadelphia Story, The (1940)"
23,259,4,Singin' in the Rain (1952)
23,260,2,"American in Paris, An (1951)"
23,262,3,Vertigo (1958)
23,263,4,Rear Window (1954)
23,264,4,It Happened One Night (1934)
23,265,5,North by Northwest (1959)
23,266,3,"Apartment, The (1960)"
23,267,4,Some Like It Hot (1959)
23,268,4,Charade (1963)
23,269,5,Casablanca (1942)
23,270,4,"Maltese Falcon, The (1941)"
23,271,3,My Fair Lady (1964)
23,275,3,Gone with the Wind (1939)
23,277,4,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950)
23,278,5,Citizen Kane (1941)
23,279,3,2001: A Space Odyssey (1968)
23,280,4,All About Eve (1950)
23,281,4,Rebecca (1940)
23,282,4,Notorious (1946)
23,283,3,To Catch a Thief (1955)
23,285,4,Laura (1944)
23,288,3,Around the World in 80 Days (1956)
23,289,4,It's a Wonderful Life (1946)
23,290,5,Mr. Smith Goes to Washington (1939)
23,291,3,Bringing Up Baby (1938)
23,293,3,"African Queen, The (1951)"
23,307,2,"Sound of Music, The (1965)"
23,308,3,Die Hard (1988)
23,310,4,Secrets & Lies (1996)
23,314,4,William Shakespeare's Romeo + Juliet (1996)
23,316,3,Sleepers (1996)
23,318,4,Sleeper (1973)
23,320,4,Monty Python's Life of Brian (1979)
23,322,4,Bonnie and Clyde (1967)
23,325,3,Reservoir Dogs (1992)
23,326,4,Platoon (1986)
23,332,2,Sophie's Choice (1982)
23,333,5,E.T. the Extra-Terrestrial (1982)
23,334,3,Top Gun (1986)
23,335,4,Rebel Without a Cause (1955)
23,336,4,"Streetcar Named Desire, A (1951)"
23,343,4,Monty Python and the Holy Grail (1975)
23,346,5,Cinema Paradiso (Nuovo cinema Paradiso) (1989)
23,347,3,Delicatessen (1991)
23,349,4,"English Patient, The (1996)"
23,350,3,My Left Foot (1989)
23,352,4,Strictly Ballroom (1992)
23,354,4,One Flew Over the Cuckoo's Nest (1975)
23,355,4,Star Wars: Episode V - The Empire Strikes Back (1980)
23,356,5,"Princess Bride, The (1987)"
23,357,4,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)
23,358,3,Brazil (1985)
23,360,4,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)"
23,361,4,12 Angry Men (1957)
23,362,5,Lawrence of Arabia (1962)
23,363,4,"Clockwork Orange, A (1971)"
23,364,3,To Kill a Mockingbird (1962)
23,365,5,Apocalypse Now (1979)
23,366,4,Star Wars: Episode VI - Return of the Jedi (1983)
23,367,3,"Third Man, The (1949)"
23,368,5,Goodfellas (1990)
23,371,4,Ran (1985)
23,372,5,Psycho (1960)
23,374,4,"Godfather: Part II, The (1974)"
23,375,3,Full Metal Jacket (1987)
23,378,4,Amadeus (1984)
23,379,3,Once Upon a Time in America (1984)
23,380,4,Raging Bull (1980)
23,381,4,Annie Hall (1977)
23,382,4,"Right Stuff, The (1983)"
23,383,3,"Boot, Das (Boat, The) (1981)"
23,384,3,"Sting, The (1973)"
23,385,1,Harold and Maude (1971)
23,386,3,"Terminator, The (1984)"
23,388,3,Rosencrantz and Guildenstern Are Dead (1990)
23,389,3,Manhattan (1979)
23,391,4,Dead Poets Society (1989)
23,392,4,"Graduate, The (1967)"
23,394,4,"Bridge on the River Kwai, The (1957)"
23,395,5,8 1/2 (8½) (1963)
23,396,4,Chinatown (1974)
23,398,3,"Treasure of the Sierra Madre, The (1948)"
23,399,3,Duck Soup (1933)
23,401,3,"Shining, The (1980)"
23,403,4,M (1931)
23,405,4,"Great Escape, The (1963)"
23,406,3,"Deer Hunter, The (1978)"
23,407,4,Groundhog Day (1993)
23,408,3,Unforgiven (1992)
23,409,5,"Manchurian Candidate, The (1962)"
23,410,4,Arsenic and Old Lace (1944)
23,411,4,Back to the Future (1985)
23,413,2,Patton (1970)
23,418,3,"Great Dictator, The (1940)"
23,421,4,"Big Sleep, The (1946)"
23,423,4,Ben-Hur (1959)
23,424,3,This Is Spinal Tap (1984)
23,425,3,Indiana Jones and the Last Crusade (1989)
23,427,5,Gandhi (1982)
23,433,4,Butch Cassidy and the Sundance Kid (1969)
23,434,4,When Harry Met Sally... (1989)
23,437,3,"Birds, The (1963)"
23,439,4,Cape Fear (1991)
23,442,2,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)"
23,444,4,Breaking the Waves (1996)
23,445,3,Star Trek: First Contact (1996)
23,456,2,Batman Returns (1992)
23,458,2,Grease (1978)
23,459,3,Jaws (1975)
23,461,3,Mars Attacks! (1996)
23,462,4,Jerry Maguire (1996)
23,463,4,Raising Arizona (1987)
23,467,3,"Last of the Mohicans, The (1992)"
23,469,3,Hamlet (1996)
23,471,3,Dante's Peak (1997)
23,475,2,Lost Highway (1997)
23,480,1,Anaconda (1997)
23,481,4,Grosse Pointe Blank (1997)
23,483,3,Volcano (1997)
23,485,3,"Fifth Element, The (1997)"
23,486,2,"Lost World: Jurassic Park, The (1997)"
23,487,3,Con Air (1997)
23,488,0,Speed 2: Cruise Control (1997)
23,489,1,Batman & Robin (1997)
23,493,3,Men in Black (a.k.a. MIB) (1997)
23,494,4,Contact (1997)
23,499,2,Air Force One (1997)
23,502,4,L.A. Confidential (1997)
23,504,4,"Game, The (1997)"
23,511,4,Boogie Nights (1997)
23,516,5,"Truman Show, The (1998)"
23,520,4,Amistad (1997)
23,521,3,Good Will Hunting (1997)
23,525,5,Titanic (1997)
23,526,3,Tomorrow Never Dies (1997)
23,528,4,"Big Lebowski, The (1998)"
23,530,5,Dark City (1998)
23,533,3,U.S. Marshals (1998)
23,538,3,City of Angels (1998)
23,539,3,Deep Impact (1998)
23,546,3,Mulan (1998)
23,550,2,Armageddon (1998)
23,554,4,From Here to Eternity (1953)
23,555,4,On the Waterfront (1954)
23,556,4,West Side Story (1961)
23,557,4,In the Heat of the Night (1967)
23,558,4,Midnight Cowboy (1969)
23,559,3,"French Connection, The (1971)"
23,560,3,Rocky (1976)
23,561,4,Kramer vs. Kramer (1979)
23,562,1,Ordinary People (1980)
23,563,3,Chariots of Fire (1981)
23,564,3,Terms of Endearment (1983)
23,565,2,Out of Africa (1985)
23,566,1,"Last Emperor, The (1987)"
23,567,4,Rain Man (1988)
23,568,3,Driving Miss Daisy (1989)
23,574,3,"Exorcist, The (1973)"
23,577,3,Lethal Weapon 3 (1992)
23,582,3,Metropolis (1927)
23,583,4,Back to the Future Part II (1989)
23,584,4,Back to the Future Part III (1990)
23,587,4,Seven Samurai (Shichinin no samurai) (1954)
23,590,3,"Godfather: Part III, The (1990)"
23,591,4,Saving Private Ryan (1998)
23,596,2,Doctor Zhivago (1965)
23,612,4,Indiana Jones and the Temple of Doom (1984)
23,616,2,Snake Eyes (1998)
23,617,4,Who's Afraid of Virginia Woolf? (1966)
23,630,3,Beetlejuice (1988)
23,631,5,Strangers on a Train (1951)
23,633,3,"Untouchables, The (1987)"
23,634,3,Rounders (1998)
23,638,3,Say Anything... (1989)
23,641,3,Rush Hour (1998)
23,642,4,Ronin (1998)
23,644,4,"Player, The (1992)"
23,645,4,Edward Scissorhands (1990)
23,650,3,"Elephant Man, The (1980)"
23,652,5,Pleasantville (1998)
23,653,3,Life Is Beautiful (La Vita è bella) (1997)
23,654,2,American History X (1998)
23,655,3,Gods and Monsters (1998)
23,657,3,Elizabeth (1998)
23,660,3,Enemy of the State (1998)
23,670,3,"Prince of Egypt, The (1998)"
23,672,4,Shakespeare in Love (1998)
23,675,4,Romancing the Stone (1984)
23,682,3,You've Got Mail (1998)
23,688,4,"Name of the Rose, The (Name der Rose, Der) (1986)"
23,696,4,October Sky (1999)
23,697,4,Office Space (1999)
23,700,2,Analyze This (1999)
23,702,3,"Lock, Stock & Two Smoking Barrels (1998)"
23,705,4,"Matrix, The (1999)"
23,707,3,Go (1999)
23,710,3,Election (1999)
23,711,4,eXistenZ (1999)
23,714,3,"Mummy, The (1999)"
23,716,2,Star Wars: Episode I - The Phantom Menace (1999)
23,717,4,Superman (1978)
23,720,3,"Rocky Horror Picture Show, The (1975)"
23,727,5,Run Lola Run (Lola rennt) (1998)
23,729,1,Arachnophobia (1990)
23,732,4,Summer of Sam (1999)
23,736,4,Eyes Wide Shut (1999)
23,738,3,Ghostbusters (a.k.a. Ghost Busters) (1984)
23,744,2,Runaway Bride (1999)
23,745,4,"Color Purple, The (1985)"
23,746,2,Little Shop of Horrors (1986)
23,750,4,"Sixth Sense, The (1999)"
23,761,2,Mickey Blue Eyes (1999)
23,766,3,American Beauty (1999)
23,768,3,Deliverance (1972)
23,770,4,Three Kings (1999)
23,771,3,Boys Don't Cry (1999)
23,775,4,Ferris Bueller's Day Off (1986)
23,779,3,Goldfinger (1964)
23,782,3,Home Alone 2: Lost in New York (1992)
23,783,3,Fight Club (1999)
23,787,4,Bringing Out the Dead (1999)
23,789,3,Who Framed Roger Rabbit? (1988)
23,791,4,Being John Malkovich (1999)
23,794,4,"Insider, The (1999)"
23,795,3,Drugstore Cowboy (1989)
23,796,2,Falling Down (1993)
23,801,3,Dogma (1999)
23,804,3,Sleepy Hollow (1999)
23,805,2,"World Is Not Enough, The (1999)"
23,806,5,All About My Mother (Todo sobre mi madre) (1999)
23,808,4,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948)
23,809,3,"Grapes of Wrath, The (1940)"
23,811,3,"River Runs Through It, A (1992)"
23,816,3,Toy Story 2 (1999)
23,818,3,"Green Mile, The (1999)"
23,820,2,"Last Picture Show, The (1971)"
23,822,4,Magnolia (1999)
23,823,4,Easy Rider (1969)
23,827,5,"Talented Mr. Ripley, The (1999)"
23,832,3,Five Easy Pieces (1970)
23,834,4,Malcolm X (1992)
23,836,4,Scent of a Woman (1992)
23,851,4,City Lights (1931)
23,852,4,Wonder Boys (2000)
23,859,5,JFK (1991)
23,861,4,Erin Brockovich (2000)
23,865,4,Do the Right Thing (1989)
23,866,4,Double Indemnity (1944)
23,867,4,"Good Morning, Vietnam (1987)"
23,869,4,Modern Times (1936)
23,870,3,"Hustler, The (1961)"
23,871,4,Close Encounters of the Third Kind (1977)
23,874,3,High Fidelity (2000)
23,875,3,Hook (1991)
23,877,3,Network (1976)
23,879,3,Frequency (2000)
23,883,4,American Psycho (2000)
23,889,4,Gladiator (2000)
23,892,2,Mission: Impossible II (2000)
23,896,3,Blazing Saddles (1974)
23,904,3,"Conversation, The (1974)"
23,908,4,Chicken Run (2000)
23,910,2,"Patriot, The (2000)"
23,920,3,Steel Magnolias (1989)
23,926,4,Almost Famous (2000)
23,927,4,Dancer in the Dark (2000)
23,931,5,Requiem for a Dream (2000)
23,938,4,Unbreakable (2000)
23,939,4,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)"
23,942,4,Wall Street (1987)
23,943,4,Born on the Fourth of July (1989)
23,944,4,Snatch (2000)
23,945,3,Chocolat (2000)
23,950,2,Cast Away (2000)
23,953,3,"O Brother, Where Art Thou? (2000)"
23,954,3,Traffic (2000)
23,960,1,Hannibal (2001)
23,962,2,Enemy at the Gates (2001)
23,963,4,Memento (2000)
23,964,4,Amores Perros (Love's a Bitch) (2000)
23,971,4,Moulin Rouge (2001)
23,972,1,Pearl Harbor (2001)
23,974,3,Evolution (2001)
23,975,0,Swordfish (2001)
23,979,3,A.I. Artificial Intelligence (2001)
23,980,3,Legally Blonde (2001)
23,983,3,Bill & Ted's Excellent Adventure (1989)
23,986,4,Ghost World (2001)
23,990,4,"Others, The (2001)"
23,993,3,Zoolander (2001)
23,994,4,Mulholland Drive (2001)
23,996,3,From Hell (2001)
23,998,3,Donnie Darko (2001)
23,999,3,"Man Who Wasn't There, The (2001)"
23,1000,3,"Monsters, Inc. (2001)"
23,1002,3,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001)
23,1003,3,Spy Game (2001)
23,1004,5,Ocean's Eleven (2001)
23,1005,5,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)"
23,1006,2,Vanilla Sky (2001)
23,1007,4,"Royal Tenenbaums, The (2001)"
23,1008,4,"Lord of the Rings: The Fellowship of the Ring, The (2001)"
23,1009,4,"Beautiful Mind, A (2001)"
23,1011,4,Gosford Park (2001)
23,1012,3,Monster's Ball (2001)
23,1013,3,M*A*S*H (a.k.a. MASH) (1970)
23,1018,5,And Your Mother Too (Y tu mamá también) (2001)
23,1020,4,Panic Room (2002)
23,1021,2,My Big Fat Greek Wedding (2002)
23,1022,2,Spider-Man (2002)
23,1023,3,About a Boy (2002)
23,1024,0,Star Wars: Episode II - Attack of the Clones (2002)
23,1025,3,Insomnia (2002)
23,1028,3,Minority Report (2002)
23,1030,2,Road to Perdition (2002)
23,1032,4,Signs (2002)
23,1034,3,Spirited Away (Sen to Chihiro no kamikakushi) (2001)
23,1037,4,Bowling for Columbine (2002)
23,1038,4,Punch-Drunk Love (2002)
23,1039,3,"Ring, The (2002)"
23,1041,4,8 Mile (2002)
23,1042,2,Harry Potter and the Chamber of Secrets (2002)
23,1044,5,Adaptation (2002)
23,1047,4,"Lord of the Rings: The Two Towers, The (2002)"
23,1048,3,25th Hour (2002)
23,1049,3,Gangs of New York (2002)
23,1050,4,My Neighbor Totoro (Tonari no Totoro) (1988)
23,1051,5,Catch Me If You Can (2002)
23,1052,2,Chicago (2002)
23,1053,4,"Pianist, The (2002)"
23,1054,5,City of God (Cidade de Deus) (2002)
23,1057,4,Bend It Like Beckham (2002)
23,1058,4,Phone Booth (2002)
23,1061,3,Identity (2003)
23,1062,3,X2: X-Men United (2003)
23,1064,4,"Matrix Reloaded, The (2003)"
23,1066,3,Finding Nemo (2003)
23,1069,3,Barton Fink (1991)
23,1072,3,Terminator 3: Rise of the Machines (2003)
23,1073,4,Pirates of the Caribbean: The Curse of the Black Pearl (2003)
23,1076,3,Matchstick Men (2003)
23,1077,3,Lost in Translation (2003)
23,1079,4,All the President's Men (1976)
23,1080,3,Boyz N the Hood (1991)
23,1081,3,Monty Python's The Meaning of Life (1983)
23,1083,3,Mystic River (2003)
23,1084,5,Kill Bill: Vol. 1 (2003)
23,1085,3,"Matrix Revolutions, The (2003)"
23,1088,2,Master and Commander: The Far Side of the World (2003)
23,1089,3,21 Grams (2003)
23,1092,4,Hero (Ying xiong) (2002)
23,1095,4,Big Fish (2003)
23,1096,4,"Lord of the Rings: The Return of the King, The (2003)"
23,1099,4,"Good bye, Lenin! (2003)"
23,1101,4,Eternal Sunshine of the Spotless Mind (2004)
23,1103,3,Kill Bill: Vol. 2 (2004)
23,1106,2,Troy (2004)
23,1110,4,Harry Potter and the Prisoner of Azkaban (2004)
23,1112,4,Napoleon Dynamite (2004)
23,1113,3,Super Size Me (2004)
23,1115,2,"Terminal, The (2004)"
23,1118,3,Spider-Man 2 (2004)
23,1126,4,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)"
23,1129,3,Sideways (2004)
23,1131,4,Ray (2004)
23,1133,4,Finding Neverland (2004)
23,1135,3,Ocean's Twelve (2004)
23,1138,3,Million Dollar Baby (2004)
23,1139,4,Hotel Rwanda (2004)
23,1140,3,Charlie and the Chocolate Factory (2005)
23,1142,3,"Aviator, The (2004)"
23,1145,3,Howl's Moving Castle (Hauru no ugoku shiro) (2004)
23,1148,3,Sin City (2005)
23,1150,5,Crash (2004)
23,1151,4,Star Wars: Episode III - Revenge of the Sith (2005)
23,1154,3,Batman Begins (2005)
23,1155,3,War of the Worlds (2005)
23,1160,3,Lord of War (2005)
23,1162,3,"History of Violence, A (2005)"
23,1163,4,Wallace & Gromit in The Curse of the Were-Rabbit (2005)
23,1165,4,Brokeback Mountain (2005)
23,1166,4,"Good Night, and Good Luck. (2005)"
23,1167,4,Pride & Prejudice (2005)
23,1168,3,Harry Potter and the Goblet of Fire (2005)
23,1169,3,Walk the Line (2005)
23,1171,2,King Kong (2005)
23,1172,4,Munich (2005)
23,1174,4,V for Vendetta (2006)
23,1179,3,Mission: Impossible III (2006)
23,1180,1,"Da Vinci Code, The (2006)"
23,1184,2,Pirates of the Caribbean: Dead Man's Chest (2006)
23,1189,3,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006)
24,4,5,Heat (1995)
24,23,3,Dead Man Walking (1995)
24,41,3,Broken Arrow (1996)
24,56,3,Apollo 13 (1995)
24,65,4,Die Hard: With a Vengeance (1995)
24,113,5,Pulp Fiction (1994)
24,120,3,Stargate (1994)
24,137,4,Forrest Gump (1994)
24,151,4,True Lies (1994)
24,167,4,"Fugitive, The (1993)"
24,205,3,Aladdin (1992)
24,207,4,Dances with Wolves (1990)
24,208,3,Batman (1989)
24,215,3,Heavy Metal (1981)
24,220,4,Mission: Impossible (1996)
24,232,3,Twister (1996)
24,240,4,Independence Day (a.k.a. ID4) (1996)
24,244,4,Eraser (1996)
25,2,3,Grumpier Old Men (1995)
25,21,4,Twelve Monkeys (a.k.a. 12 Monkeys) (1995)
25,43,4,Happy Gilmore (1996)
25,99,4,Star Wars: Episode IV - A New Hope (1977)
25,179,3,Executive Decision (1996)
25,214,3,Fargo (1996)
25,221,2,Dragonheart (1996)
25,226,3,Mulholland Falls (1996)
25,239,4,Trainspotting (1996)
25,240,4,Independence Day (a.k.a. ID4) (1996)
25,242,3,"Cable Guy, The (1996)"
25,244,3,Eraser (1996)
25,245,2,"Nutty Professor, The (1996)"
25,248,5,Phenomenon (1996)
25,251,3,Ransom (1996)
25,317,5,Willy Wonka & the Chocolate Factory (1971)
25,444,1,Breaking the Waves (1996)
25,445,3,Star Trek: First Contact (1996)
25,447,5,Sling Blade (1996)
